action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2013535,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)(C)OC(=O)NC(CCCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1)C(=O)OC(C)(C)C,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '11.63', 'le': '0.22', 'lle': '0.97', 'sei': '5.26'}",CHEMBL246193,,CHEMBL246193,7.34,0,http://www.openphacts.org/units/Nanomolar,668972,=,1,1,=,,IC50,nM,,46.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,46.0
,,2013536,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '17.45', 'le': '0.33', 'lle': '3.49', 'sei': '6.99'}",CHEMBL245735,,CHEMBL245735,7.27,0,http://www.openphacts.org/units/Nanomolar,668971,=,1,1,=,,IC50,nM,,54.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,54.0
,,2013537,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '18.54', 'le': '0.35', 'lle': '4.60', 'sei': '5.65'}",CHEMBL397773,,CHEMBL397773,7.72,0,http://www.openphacts.org/units/Nanomolar,668970,=,1,1,=,,IC50,nM,,19.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,19.0
,,2013538,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CNc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '18.71', 'le': '0.35', 'lle': '3.41', 'sei': '8.37'}",CHEMBL245538,,CHEMBL245538,7.27,0,http://www.openphacts.org/units/Nanomolar,668969,=,1,1,=,,IC50,nM,,54.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,54.0
,,2013539,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1sc(N)nc1-c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '18.80', 'le': '0.36', 'lle': '3.59', 'sei': '7.24'}",CHEMBL245537,,CHEMBL245537,7.30,0,http://www.openphacts.org/units/Nanomolar,668968,=,1,1,=,,IC50,nM,,50.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,50.0
,,2013540,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '20.30', 'le': '0.38', 'lle': '4.20', 'sei': '7.54'}",CHEMBL397772,,CHEMBL397772,7.60,0,http://www.openphacts.org/units/Nanomolar,668967,=,1,1,=,,IC50,nM,,25.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,25.0
,,2013541,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCNC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '16.75', 'le': '0.32', 'lle': '4.06', 'sei': '6.64'}",CHEMBL245536,,CHEMBL245536,7.70,0,http://www.openphacts.org/units/Nanomolar,668966,=,1,1,=,,IC50,nM,,20.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,20.0
,,2013542,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CS(=O)(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '16.60', 'le': '0.33', 'lle': '4.87', 'sei': '6.40'}",CHEMBL391403,,CHEMBL391403,7.75,0,http://www.openphacts.org/units/Nanomolar,668965,=,1,1,=,,IC50,nM,,18.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,18.0
,,2013543,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1)OCc1ccccc1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '14.73', 'le': '0.28', 'lle': '2.46', 'sei': '6.80'}",CHEMBL391402,,CHEMBL391402,7.70,0,http://www.openphacts.org/units/Nanomolar,668964,=,1,1,=,,IC50,nM,,20.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,20.0
,,2013544,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5csc(CNC(=O)C6CCCC6)n5)cc4c23)CCC1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '15.03', 'le': '0.28', 'lle': '2.66', 'sei': '7.01'}",CHEMBL246750,,CHEMBL246750,7.28,0,http://www.openphacts.org/units/Nanomolar,668963,=,1,1,=,,IC50,nM,,52.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,52.0
,,2013545,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1NC(=O)c2c1c1c(c3[nH]c4ccc(-c5csc(CNC(=O)C6CC6)n5)cc4c23)CCC1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '16.01', 'le': '0.30', 'lle': '3.47', 'sei': '7.03'}",CHEMBL246548,,CHEMBL246548,7.31,0,http://www.openphacts.org/units/Nanomolar,668962,=,1,1,=,,IC50,nM,,49.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,49.0
,,2013546,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '15.35', 'le': '0.29', 'lle': '2.77', 'sei': '6.98'}",CHEMBL246547,,CHEMBL246547,7.25,0,http://www.openphacts.org/units/Nanomolar,668961,=,1,1,=,,IC50,nM,,56.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,56.0
,,2013547,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '15.35', 'le': '0.29', 'lle': '2.63', 'sei': '6.98'}",CHEMBL395610,,CHEMBL395610,7.25,0,http://www.openphacts.org/units/Nanomolar,668960,=,1,1,=,,IC50,nM,,56.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,56.0
,,2013548,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '16.35', 'le': '0.31', 'lle': '3.40', 'sei': '7.21'}",CHEMBL246128,,CHEMBL246128,7.50,0,http://www.openphacts.org/units/Nanomolar,668959,=,1,1,=,,IC50,nM,,32.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,32.0
,,2013549,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '16.09', 'le': '0.31', 'lle': '3.15', 'sei': '7.10'}",CHEMBL397532,,CHEMBL397532,7.38,0,http://www.openphacts.org/units/Nanomolar,668958,=,1,1,=,,IC50,nM,,42.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,42.0
,,2013550,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '16.31', 'le': '0.31', 'lle': '3.41', 'sei': '6.98'}",CHEMBL246592,,CHEMBL246592,7.25,0,http://www.openphacts.org/units/Nanomolar,668957,=,1,1,=,,IC50,nM,,56.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,56.0
,,2013551,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '17.88', 'le': '0.34', 'lle': '4.25', 'sei': '7.41'}",CHEMBL246396,,CHEMBL246396,7.70,0,http://www.openphacts.org/units/Nanomolar,668956,=,1,1,=,,IC50,nM,,20.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,20.0
,,2013552,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,Br.NCc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '18.99', 'le': '0.36', 'lle': '4.10', 'sei': '7.31'}",CHEMBL557175,,CHEMBL1196489,7.38,0,http://www.openphacts.org/units/Nanomolar,668955,=,1,1,=,,IC50,nM,,42.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,42.0
,,2013553,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)c(Br)s1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '15.64', 'le': '0.35', 'lle': '2.19', 'sei': '9.45'}",CHEMBL246192,,CHEMBL246192,7.08,0,http://www.openphacts.org/units/Nanomolar,668954,=,1,1,=,,IC50,nM,,84.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,84.0
,,2013554,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(-c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)cs1,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '19.81', 'le': '0.37', 'lle': '3.27', 'sei': '9.88'}",CHEMBL246190,,CHEMBL246190,7.40,0,http://www.openphacts.org/units/Nanomolar,668953,=,1,1,=,,IC50,nM,,40.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,40.0
,,2013555,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(CBr)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '19.85', 'le': '0.43', 'lle': '4.62', 'sei': '9.98'}",CHEMBL245989,,CHEMBL245989,7.89,0,http://www.openphacts.org/units/Nanomolar,668952,=,1,1,=,,IC50,nM,,13.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,13.0
,,2013556,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '24.41', 'le': '0.44', 'lle': '4.87', 'sei': '9.83'}",CHEMBL395864,,CHEMBL395864,7.77,0,http://www.openphacts.org/units/Nanomolar,668951,=,1,1,=,,IC50,nM,,17.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,17.0
,,2013557,[],CHEMBL901413,Inhibition of human recombinant PARP1 in U251MG cells by CometAssay,B,,,BAO_0000190,BAO_0000219,cell-based format,NCc1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,,,CHEMBL1138399,Bioorg Med Chem Lett,2007,"{'bei': '25.36', 'le': '0.46', 'lle': '5.59', 'sei': '8.80'}",CHEMBL247374,,CHEMBL247374,7.75,0,http://www.openphacts.org/units/Nanomolar,668950,=,1,1,=,,IC50,nM,,18.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,18.0
,,2043860,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2ccccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '22.57', 'le': '0.41', 'lle': '4.15', 'sei': '15.91'}",CHEMBL399725,,CHEMBL399725,7.80,0,http://www.openphacts.org/units/Nanomolar,678350,=,1,1,=,,IC50,nM,,16.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,16.0
,,2043861,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CCCN2CCC(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '18.32', 'le': '0.36', 'lle': '2.80', 'sei': '14.96'}",CHEMBL250490,,CHEMBL250490,7.33,0,http://www.openphacts.org/units/Nanomolar,678382,=,1,1,=,,IC50,nM,,47.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,47.0
,,2043862,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CCCN2CCC(c3ccccc3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '18.30', 'le': '0.35', 'lle': '2.60', 'sei': '14.26'}",CHEMBL250489,,CHEMBL250489,6.99,0,http://www.openphacts.org/units/Nanomolar,678381,=,1,1,=,,IC50,nM,,103.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,103.0
,,2043863,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c(=O)[nH]c(CCCN3CC=C(c4ccc(Cl)cc4)CC3)nc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '19.79', 'le': '0.38', 'lle': '3.19', 'sei': '15.91'}",CHEMBL250488,,CHEMBL250488,7.80,0,http://www.openphacts.org/units/Nanomolar,678380,=,1,1,=,,IC50,nM,,16.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,16.0
,,2043864,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c(=O)[nH]c(CCCN3CC=C(c4ccc(F)cc4)CC3)nc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '21.45', 'le': '0.39', 'lle': '4.01', 'sei': '16.53'}",CHEMBL401843,,CHEMBL401843,8.10,0,http://www.openphacts.org/units/Nanomolar,678379,=,1,1,=,,IC50,nM,,8.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,8.0
,,2043865,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '19.82', 'le': '0.38', 'lle': '3.45', 'sei': '16.10'}",CHEMBL251030,,CHEMBL251030,7.89,1,http://www.openphacts.org/units/Nanomolar,678378,=,1,1,=,,IC50,nM,,13.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,13.0
,,2043866,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CCCN2CC=C(c3ccccc3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '19.97', 'le': '0.38', 'lle': '3.29', 'sei': '15.48'}",CHEMBL251029,,CHEMBL251029,7.58,0,http://www.openphacts.org/units/Nanomolar,678377,=,1,1,=,,IC50,nM,,26.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,26.0
,,2043867,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CCCN2CC=C(c3ccc(Cl)cc3)CC2)nc2ccccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '21.19', 'le': '0.41', 'lle': '3.75', 'sei': '16.43'}",CHEMBL251028,,CHEMBL251028,8.05,0,http://www.openphacts.org/units/Nanomolar,678376,=,1,1,=,,IC50,nM,,8.9,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,8.9
,,2043868,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2ccccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '21.45', 'le': '0.39', 'lle': '4.02', 'sei': '15.91'}",CHEMBL251027,,CHEMBL251027,7.80,0,http://www.openphacts.org/units/Nanomolar,678375,=,1,1,=,,IC50,nM,,16.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,16.0
,,2043869,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c(=O)[nH]c(C3=CC(N4CCN(c5ccc(Cl)cc5)CC4)CC3)nc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '18.82', 'le': '0.36', 'lle': '3.67', 'sei': '15.17'}",CHEMBL250851,,CHEMBL250851,7.92,0,http://www.openphacts.org/units/Nanomolar,678374,=,1,1,=,,IC50,nM,,12.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,12.0
,,2043870,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(C2=CC(N3CCN(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '17.89', 'le': '0.35', 'lle': '3.52', 'sei': '14.55'}",CHEMBL400344,,CHEMBL400344,7.60,0,http://www.openphacts.org/units/Nanomolar,678373,=,1,1,=,,IC50,nM,,25.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,25.0
,,2043871,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(C2=CC(N3CCN(c4ccc(Cl)cc4)CC3)CC2)nc2ccccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '18.68', 'le': '0.36', 'lle': '3.66', 'sei': '14.55'}",CHEMBL400343,,CHEMBL400343,7.60,0,http://www.openphacts.org/units/Nanomolar,678372,=,1,1,=,,IC50,nM,,25.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,25.0
,,2043872,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c(=O)[nH]c(C3=CC(N4CCC(c5ccc(Cl)cc5)CC4)CC3)nc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '17.47', 'le': '0.33', 'lle': '2.03', 'sei': '14.98'}",CHEMBL250850,,CHEMBL250850,7.34,0,http://www.openphacts.org/units/Nanomolar,678371,=,1,1,=,,IC50,nM,,46.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,46.0
,,2043873,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c(=O)[nH]c(C3=CC(N4CCC(c5ccc(F)cc5)CC4)CC3)nc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '18.64', 'le': '0.34', 'lle': '2.72', 'sei': '15.36'}",CHEMBL250849,,CHEMBL250849,7.52,0,http://www.openphacts.org/units/Nanomolar,678370,=,1,1,=,,IC50,nM,,30.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,30.0
,,2043874,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(C2=C[C@H](N3CCC(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '15.55', 'le': '0.30', 'lle': '1.45', 'sei': '13.45'}",CHEMBL250672,,CHEMBL250672,6.59,0,http://www.openphacts.org/units/Nanomolar,678369,=,1,1,=,,IC50,nM,,257.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,257.0
,,2043875,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(C2=C[C@@H](N3CCC(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '17.59', 'le': '0.34', 'lle': '2.32', 'sei': '15.22'}",CHEMBL248649,,CHEMBL248649,7.46,0,http://www.openphacts.org/units/Nanomolar,678368,=,1,1,=,,IC50,nM,,35.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,35.0
,,2043876,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(C2=C[C@@H](N3CCC(c4ccccc4)CC3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '19.86', 'le': '0.38', 'lle': '3.06', 'sei': '16.45'}",CHEMBL248648,,CHEMBL248648,8.06,1,http://www.openphacts.org/units/Nanomolar,678367,=,1,1,=,,IC50,nM,,8.7,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,8.7
,,2043877,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c(=O)[nH]c(C3=CC(N4CC=C(c5ccc(F)cc5)CC4)CC3)nc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '18.93', 'le': '0.35', 'lle': '2.89', 'sei': '15.52'}",CHEMBL399637,,CHEMBL399637,7.60,0,http://www.openphacts.org/units/Nanomolar,678366,=,1,1,=,,IC50,nM,,25.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,25.0
,,2043878,[],CHEMBL941003,Inhibition of human PARP1,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c(C2=CC(N3CC=C(c4ccc(F)cc4)CC3)CC2)nc2c(Cl)cccc12,,,CHEMBL1139823,Bioorg Med Chem Lett,2007,"{'bei': '17.64', 'le': '0.34', 'lle': '2.39', 'sei': '15.19'}",CHEMBL249026,,CHEMBL249026,7.44,0,http://www.openphacts.org/units/Nanomolar,678365,=,1,1,=,,IC50,nM,,36.0,CHEMBL3105,Homo sapiens,Poly [ADP-ribose] polymerase-1,9606,,,IC50,nM,UO_0000065,,36.0
